Page_URL,Title,Location,Number_of_Guests,Number_of_Bedrooms,Number_of_Beds,Number_of_Bath,Price,Rating,Number_of_Reviews,Amenities,Sleeping_Arrangements,Hosted_by,Joined_Time,Languages,Response_Rate,Response_Time,Image_1,Image_2,Image_3,Current_Time
https://www.airbnb.com/rooms/52993592?source_impression_id=p3_1681517879_A1mlZVrYWXsEGa42,Jeff and Ricky's Homestay 32 @ VivaCity Megamall,"Kuching, Sarawak, Malaysia",,,,,$52 per night,4.6,5,"Kitchen
Wifi
Free parking on premises
Shared pool
TV
Washer
Air conditioning
Private patio or balcony
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/3ab1835e-a957-40e9-9182-42cc83e8c195.jpg?im_w=720,https://a0.muscache.com/im/pictures/3ab1835e-a957-40e9-9182-42cc83e8c195.jpg?im_w=720,https://a0.muscache.com/im/pictures/3ab1835e-a957-40e9-9182-42cc83e8c195.jpg?im_w=720,18:09.5
https://www.airbnb.com/rooms/680905902440983681?source_impression_id=p3_1681517891_RWl3ZzcWXINta0aQ,Convenient Galacity Apt LivelyDistrict+FreeCarpark,"Kuching, Sarawak, Malaysia",,,,,$41 per night,,2,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Pool
TV
Elevator
Washer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed",Bana,,,96%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-680905902440983681/original/1c44dbe2-72cd-4c73-86d5-0b4df1f42481.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-680905902440983681/original/1c44dbe2-72cd-4c73-86d5-0b4df1f42481.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-680905902440983681/original/1c44dbe2-72cd-4c73-86d5-0b4df1f42481.jpeg?im_w=720,18:18.2
https://www.airbnb.com/rooms/54187400?source_impression_id=p3_1681517900_jRsMpqTJ3k6Pdapb,Nur Ayza Staycation @ MetroCity Condominium,"Kuching, Sarawak, Malaysia",,,,,$53 per night,,1,"City skyline view
Kitchen
Wifi
Dedicated workspace
Free street parking
Private pool - available all year, open specific hours
43"" TV with premium cable, standard cable
Elevator
Free washer – In unit
Unavailable: Smoke alarm
Smoke alarm",,Metrocity,,"中文 (简体), English, Melayu",90%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-54187400/original/350bdddf-54ed-4529-b806-906a8edd8ba3.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-54187400/original/350bdddf-54ed-4529-b806-906a8edd8ba3.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-54187400/original/350bdddf-54ed-4529-b806-906a8edd8ba3.jpeg?im_w=720,18:26.0
https://www.airbnb.com/rooms/767992615785830662?source_impression_id=p3_1681517894_BUm2Bgmo%2BtWrIoeF,Studio B73ii next to Hospital,"Kuching, Sarawak, Malaysia",,,,,$25 per night,,,"City skyline view
Kitchen
Wifi
Shared pool - available all year
TV
Window AC unit
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Hung Ming,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-767992615785830662/original/89dc58d9-2474-43d7-a079-ba88ce3eb723.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-767992615785830662/original/89dc58d9-2474-43d7-a079-ba88ce3eb723.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-767992615785830662/original/89dc58d9-2474-43d7-a079-ba88ce3eb723.jpeg?im_w=720,18:19.7
https://www.airbnb.com/rooms/53820166?source_impression_id=p3_1681517896_yqGO%2BrdEot4QEDf9,Large room w/ queen bed in converted police hostel,"Kuching, Sarawak, Malaysia",,,,,$12 per night,,1,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Beacon,,"中文 (简体), English, Melayu",33%,a few days or more,https://a0.muscache.com/im/pictures/5266ae1d-c86e-4645-adef-97fd012a798a.jpg?im_w=720,https://a0.muscache.com/im/pictures/5266ae1d-c86e-4645-adef-97fd012a798a.jpg?im_w=720,https://a0.muscache.com/im/pictures/5266ae1d-c86e-4645-adef-97fd012a798a.jpg?im_w=720,18:22.1
https://www.airbnb.com/rooms/47455130?source_impression_id=p3_1681517888_CGf4hkv4LM1SMZv2,Jeff and Ricky Homestay 26 @ Kozi Square Mall,"Kuching, Sarawak, Malaysia",,,,,$31 per night,4.65,23,"Waterfront
Kitchen
Wifi
Dedicated workspace
Shared pool
TV with standard cable
Air conditioning
Patio or balcony
Backyard
Luggage dropoff allowed",,,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-47455130/original/813dcf78-a643-47fb-a4f1-0d019f578ad5.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-47455130/original/813dcf78-a643-47fb-a4f1-0d019f578ad5.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-47455130/original/813dcf78-a643-47fb-a4f1-0d019f578ad5.jpeg?im_w=720,18:18.7
https://www.airbnb.com/rooms/53199257?source_impression_id=p3_1681517901_Dw2H%2Fjw8vdkK2KVS,Viva Jazz2/ Disney sea Theme/Pool view/Projector,"Kuching, Sarawak, Malaysia",,,,,$57 per night,4.2,5,"Garden view
City skyline view
Kitchen
Wifi
Dedicated workspace
Free parking on premises
Pool
TV
Elevator
Washer","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed
Bedroom 3
1 bunk bed",Wooi Han,,"中文 (简体), English, Melayu",88%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-53199257/original/c07c4223-2145-4e41-9932-4f201e54201c.png?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53199257/original/c07c4223-2145-4e41-9932-4f201e54201c.png?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53199257/original/c07c4223-2145-4e41-9932-4f201e54201c.png?im_w=720,18:28.0
https://www.airbnb.com/rooms/53423151?source_impression_id=p3_1681517910_R4hU1NXyGumaj6U4,Forest Hill Apartment Relaxing Place 3 Queen Size,"Kuching, Sarawak, Malaysia",,,,,$43 per night,4.33,6,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
TV
Washer
Central air conditioning
Patio or balcony
Hair dryer",,Arvin,,,80%,within a few hours,https://a0.muscache.com/im/pictures/miso/Hosting-53423151/original/102cdccc-5172-44f7-a4f6-9a481eb75d7b.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53423151/original/102cdccc-5172-44f7-a4f6-9a481eb75d7b.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53423151/original/102cdccc-5172-44f7-a4f6-9a481eb75d7b.jpeg?im_w=720,18:37.6
https://www.airbnb.com/rooms/612069640005273898?source_impression_id=p3_1681517901_q%2FnvLEL%2BBe5M5kY%2B,Jeff and Ricky Homestay 45 @ Forest Hill (Smart H),"Kuching, Sarawak, Malaysia",,,,,$74 per night,4.33,3,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
TV
Elevator
Washer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-612069640005273898/original/0a01e1c6-801d-420a-a976-39f357f6ebbb.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-612069640005273898/original/0a01e1c6-801d-420a-a976-39f357f6ebbb.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-612069640005273898/original/0a01e1c6-801d-420a-a976-39f357f6ebbb.jpeg?im_w=720,18:29.4
https://www.airbnb.com/rooms/671650236017302497?source_impression_id=p3_1681517904_NZKshdJHHhg7gJiq,Jeff and Ricky Homestay 49 @ Imperial Boulevard,"Kuching, Sarawak, Malaysia",,,,,$63 per night,4.75,4,"Kitchen
Wifi
Dedicated workspace
Shared pool
32"" HDTV
Washer
AC - split type ductless system
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/6263bf5f-cee3-4223-b23f-3eb140372b9d.jpg?im_w=720,https://a0.muscache.com/im/pictures/6263bf5f-cee3-4223-b23f-3eb140372b9d.jpg?im_w=720,https://a0.muscache.com/im/pictures/6263bf5f-cee3-4223-b23f-3eb140372b9d.jpg?im_w=720,18:29.4
https://www.airbnb.com/rooms/29561173?source_impression_id=p3_1681517911_d3E4Zpylv66kw3eT,Vivacity Jazz 1 New Luxury Cozy Home,"Kuching, Sarawak, Malaysia",,,,,$56 per night,4.74,57,"Kitchen
Wifi
Free parking on premises
TV with standard cable
Elevator
Washer
Air conditioning
Patio or balcony
Backyard
Luggage dropoff allowed","Bedroom 1
1 double bed
Bedroom 2
1 double bed
Bedroom 3
1 bunk bed",Leslie,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/e0c4e207-faa1-49fa-967f-653baf459817.jpg?im_w=720,https://a0.muscache.com/im/pictures/e0c4e207-faa1-49fa-967f-653baf459817.jpg?im_w=720,https://a0.muscache.com/im/pictures/e0c4e207-faa1-49fa-967f-653baf459817.jpg?im_w=720,18:40.6
https://www.airbnb.com/rooms/785377438654372500?source_impression_id=p3_1681517901_aP02%2FmdF4IigUJo7,Jeff and Ricky Homestay 63 @Kozi Square Kuching,"Kuching, Sarawak, Malaysia",,,,,$31 per night,,2,,,,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-785377438654372500/original/67b8615d-ff70-46d0-905a-e1bcaa613d4a.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-785377438654372500/original/67b8615d-ff70-46d0-905a-e1bcaa613d4a.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-785377438654372500/original/67b8615d-ff70-46d0-905a-e1bcaa613d4a.jpeg?im_w=720,18:31.2
https://www.airbnb.com/rooms/53808150?source_impression_id=p3_1681517913_TSTvW133rdvl8HbN,KOZI Square New SGH Cozy Home LV5A,"Kuching, Sarawak, Malaysia",,,,,$30 per night,4,5,,,,,,,,https://a0.muscache.com/im/pictures/538f7100-5258-499d-a811-ca7d0b7b1436.jpg?im_w=720,https://a0.muscache.com/im/pictures/538f7100-5258-499d-a811-ca7d0b7b1436.jpg?im_w=720,https://a0.muscache.com/im/pictures/538f7100-5258-499d-a811-ca7d0b7b1436.jpg?im_w=720,18:42.1
https://www.airbnb.com/rooms/650379965619901899?source_impression_id=p3_1681517911_s9LXuqImQQg829Kj,V' BROS Viva Funstay J3 [Got Dryer],"Kuching, Sarawak, Malaysia",,,,,$46 per night,4.93,14,"Kitchen
Wifi
Free parking on premises
Shared pool
42"" HDTV
Elevator
Free washer – In unit
Free dryer – In unit
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed, 1 floor mattress
Bedroom 2
1 queen bed, 1 floor mattress",Liang,,,100%,within an hour,https://a0.muscache.com/im/pictures/d70e4746-c135-4f51-833f-998a15fec5b5.jpg?im_w=720,https://a0.muscache.com/im/pictures/d70e4746-c135-4f51-833f-998a15fec5b5.jpg?im_w=720,https://a0.muscache.com/im/pictures/d70e4746-c135-4f51-833f-998a15fec5b5.jpg?im_w=720,18:37.8
https://www.airbnb.com/rooms/834645303048479591?source_impression_id=p3_1681517920_6ZAgyb5VLRjG8200,Chic Private Quality Apt-3mins to Airport-RARE,"Kuching, Sarawak, Malaysia",,,,,$44 per night,,,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared sauna
TV
Elevator
Washer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Bana,,,96%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-834645303048479591/original/ae419986-c9ce-49a5-a195-d96bb33293db.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-834645303048479591/original/ae419986-c9ce-49a5-a195-d96bb33293db.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-834645303048479591/original/ae419986-c9ce-49a5-a195-d96bb33293db.jpeg?im_w=720,18:46.8
https://www.airbnb.com/rooms/612523880469129907?source_impression_id=p3_1681517918_YV92xd3ytEXA%2FFzx,Lovely 3 bedroom condo with free premises parking,"Kuching, Sarawak, Malaysia",,,,,$35 per night,4.29,7,"Pool view
Sea view
Kitchen
Dedicated workspace
Free parking on premises
TV
Elevator
Washer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Kerenza,,"中文 (简体), English, Melayu",100%,within a few hours,https://a0.muscache.com/im/pictures/e4442a40-20d5-4042-b299-8fc2e705ce79.jpg?im_w=720,https://a0.muscache.com/im/pictures/e4442a40-20d5-4042-b299-8fc2e705ce79.jpg?im_w=720,https://a0.muscache.com/im/pictures/e4442a40-20d5-4042-b299-8fc2e705ce79.jpg?im_w=720,18:44.0
https://www.airbnb.com/rooms/829871012595881297?source_impression_id=p3_1681517926_ToTi33R1qIYnfQ2o,V' BROS Deloft Emporium [GOT DRYER],"Kuching, Sarawak, Malaysia",,,,,$41 per night,,1,"Kitchen
Wifi
Free parking on premises
Shared pool
TV
Elevator
Washer
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Liang,,,100%,within an hour,https://a0.muscache.com/im/pictures/718993ab-59bf-433d-883f-0e0c70d54d6a.jpg?im_w=720,https://a0.muscache.com/im/pictures/718993ab-59bf-433d-883f-0e0c70d54d6a.jpg?im_w=720,https://a0.muscache.com/im/pictures/718993ab-59bf-433d-883f-0e0c70d54d6a.jpg?im_w=720,18:51.5
https://www.airbnb.com/rooms/39690635?source_impression_id=p3_1681517933_WQAP1OaLH1EaZXmK,V' BROS Viva Funstay J4 [Easy Access To 7-11],"Kuching, Sarawak, Malaysia",,,,,$50 per night,4.68,60,"Kitchen
Wifi
Free parking on premises
HDTV with standard cable
Elevator
Free washer – In unit
Free dryer – In unit
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Liang,,,100%,within an hour,https://a0.muscache.com/im/pictures/2237c61b-d425-4892-9942-ca74b33c6c60.jpg?im_w=720,https://a0.muscache.com/im/pictures/2237c61b-d425-4892-9942-ca74b33c6c60.jpg?im_w=720,https://a0.muscache.com/im/pictures/2237c61b-d425-4892-9942-ca74b33c6c60.jpg?im_w=720,18:59.8
https://www.airbnb.com/rooms/735762783684737503?source_impression_id=p3_1681517928_zlvyEmyWu8kIWDnt,Jeff and Ricky Homestay 57@Trinity Residence,"Kuching, Sarawak, Malaysia",,,,,$67 per night,,,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
TV
Elevator
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-735762783684737503/original/edf9798a-d667-4b61-9fc8-7d55c0c155c7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-735762783684737503/original/edf9798a-d667-4b61-9fc8-7d55c0c155c7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-735762783684737503/original/edf9798a-d667-4b61-9fc8-7d55c0c155c7.jpeg?im_w=720,18:54.0
https://www.airbnb.com/rooms/47553099?source_impression_id=p3_1681517925_StFqE7%2F4lkDrZ26s,Jeff and Ricky Homestay 7 @ Riverine Apartment,"Kuching, Sarawak, Malaysia",,,,,$56 per night,,2,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Pool
TV
Washer
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed
Bedroom 3
1 single bed",Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-47553099/original/c050a524-b0f9-47e4-a6db-ca8f23998b68.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-47553099/original/c050a524-b0f9-47e4-a6db-ca8f23998b68.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-47553099/original/c050a524-b0f9-47e4-a6db-ca8f23998b68.jpeg?im_w=720,18:53.6
https://www.airbnb.com/rooms/822948934677161095?source_impression_id=p3_1681517929_3rwvAoj%2FylCZnBs1,Kuching City 3Bedrooms Apartment,"Kuching, Sarawak, Malaysia",,,,,$63 per night,,,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Private pool
TV
Washer
Air conditioning
Patio or balcony
Refrigerator",,Luxspace,,,100%,within an hour,https://a0.muscache.com/im/pictures/14c6c2d2-ffd7-4979-8501-e8d403f17cb0.jpg?im_w=720,https://a0.muscache.com/im/pictures/14c6c2d2-ffd7-4979-8501-e8d403f17cb0.jpg?im_w=720,https://a0.muscache.com/im/pictures/14c6c2d2-ffd7-4979-8501-e8d403f17cb0.jpg?im_w=720,18:55.2
https://www.airbnb.com/rooms/798425942890695232?source_impression_id=p3_1681517936_e1NmPP7%2BFFOClqmA,Jeff & Ricky Homestay 64 @ Gala Residence,"Kuching, Sarawak, Malaysia",,,,,$70 per night,,,"City skyline view
Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
TV
Washer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/210ac5e3-c625-45e3-8127-99644f409ae5.jpg?im_w=720,https://a0.muscache.com/im/pictures/210ac5e3-c625-45e3-8127-99644f409ae5.jpg?im_w=720,https://a0.muscache.com/im/pictures/210ac5e3-c625-45e3-8127-99644f409ae5.jpg?im_w=720,19:01.7
https://www.airbnb.com/rooms/671674108181350799?source_impression_id=p3_1681517943_59hscJHP3ZkLQz9%2F,Jeff and Ricky Homestay 50 @ Riverine Emerald,"Kuching, Sarawak, Malaysia",,,,,$60 per night,,2,"Kitchen
Dedicated workspace
Free parking on premises
Pool
TV
Washer
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-671674108181350799/original/f5e6bb63-2036-4a31-9dbe-7eb709e4af01.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-671674108181350799/original/f5e6bb63-2036-4a31-9dbe-7eb709e4af01.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-671674108181350799/original/f5e6bb63-2036-4a31-9dbe-7eb709e4af01.jpeg?im_w=720,19:09.8
https://www.airbnb.com/rooms/37017116?source_impression_id=p3_1681517936_0u%2BR5qGL56eBSwZS,CYW Homestay @ Uni Square Samarahan,"Kuching, Sarawak, Malaysia",,,,,$27 per night,,,"Free parking on premises
Air conditioning
Hair dryer
Long term stays allowed
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Chang,,"中文 (简体), English, Melayu",,,https://a0.muscache.com/im/pictures/7cd777c8-3832-4ef6-b9b0-cd0aaa483d7c.jpg?im_w=720,https://a0.muscache.com/im/pictures/7cd777c8-3832-4ef6-b9b0-cd0aaa483d7c.jpg?im_w=720,https://a0.muscache.com/im/pictures/7cd777c8-3832-4ef6-b9b0-cd0aaa483d7c.jpg?im_w=720,19:04.9
https://www.airbnb.com/rooms/685057945969077702?source_impression_id=p3_1681517935_bO%2B284uwke%2FVH0R6,NEW fully equipped apartment for short staycation,"Kuching, Sarawak, Malaysia",,,,,$59 per night,,1,"Park view
Kitchen
Wifi
Free residential garage on premises – 1 space
Shared outdoor pool - infinity, rooftop
42"" HDTV with Netflix
Elevator
Free washer – In unit
AC - split type ductless system
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,Apple,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/7ea3d85e-b5f6-44e3-8d2d-5ed434a1b8d4.jpg?im_w=720,https://a0.muscache.com/im/pictures/7ea3d85e-b5f6-44e3-8d2d-5ed434a1b8d4.jpg?im_w=720,https://a0.muscache.com/im/pictures/7ea3d85e-b5f6-44e3-8d2d-5ed434a1b8d4.jpg?im_w=720,19:05.4
https://www.airbnb.com/rooms/45355586?source_impression_id=p3_1681517947_jTVcz3f7wBzVWhWB,Jeff and Ricky Homestay 18 @ Vivacity Megamall,"Kuching, Sarawak, Malaysia",,,,,$62 per night,3.83,23,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
Shared pool
TV
Free washer – In unit
Central air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed
Bedroom 2
1 queen bed
Bedroom 3
1 single bed",Jeff And Ricky Homestay,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/ebf1040b-f041-4acf-b11f-eb3a9ff172d6.jpg?im_w=720,https://a0.muscache.com/im/pictures/ebf1040b-f041-4acf-b11f-eb3a9ff172d6.jpg?im_w=720,https://a0.muscache.com/im/pictures/ebf1040b-f041-4acf-b11f-eb3a9ff172d6.jpg?im_w=720,19:14.4
https://www.airbnb.com/rooms/53619310?source_impression_id=p3_1681517937_kL%2F%2FA78QNzCHE%2FGT,AV HomeStay Girls Hostel (Only for girl),"Kuching, Sarawak, Malaysia",,,,,$11 per night,,1,"Kitchen
Dedicated workspace
Free parking on premises
Washer
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 single bed",Choo,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-53619310/original/33fa468f-edc9-4779-90ce-586d80221b49.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53619310/original/33fa468f-edc9-4779-90ce-586d80221b49.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-53619310/original/33fa468f-edc9-4779-90ce-586d80221b49.jpeg?im_w=720,19:05.5
https://www.airbnb.com/rooms/674930519195100060?source_impression_id=p3_1681517948_wfqiMbLFgQ%2Bd5Sk5,"TR Vivacity Megamall, Jazz Suites 3 (Corner View)","Kuching, Sarawak, Malaysia",,,,,$54 per night,,1,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Elevator
Washer
Air conditioning
Patio or balcony
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",,,,,,,https://a0.muscache.com/im/pictures/miso/Hosting-674930519195100060/original/3872fa8d-e196-4a8c-9653-f3183f1e7b71.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-674930519195100060/original/3872fa8d-e196-4a8c-9653-f3183f1e7b71.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-674930519195100060/original/3872fa8d-e196-4a8c-9653-f3183f1e7b71.jpeg?im_w=720,19:14.0
https://www.airbnb.com/rooms/768546696432099877?source_impression_id=p3_1681517947_HSZc5DZTp6RjLI3x,Studio B3A32  near Hospital,"Kuching, Sarawak, Malaysia",,,,,$20 per night,,,"Kitchen
Wifi
Dedicated workspace
Shared pool
TV
Window AC unit
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Hung Ming,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-768531992684190443/original/1ed1e3ef-1709-425e-b4ac-fe4312f17602.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-768531992684190443/original/1ed1e3ef-1709-425e-b4ac-fe4312f17602.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-768531992684190443/original/1ed1e3ef-1709-425e-b4ac-fe4312f17602.jpeg?im_w=720,19:12.3
https://www.airbnb.com/rooms/785133130532511339?source_impression_id=p3_1681517954_KJJm5%2F3qo77MoMti,Staycation Homestay 8 Kozi Apartment Near GH,"Kuching, Sarawak, Malaysia",,,,,$23 per night,,,"Dedicated workspace
Free parking on premises
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,The Staycation,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-785133130532511339/original/665fce71-5565-4c8f-b32c-852bcbadcdd7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-785133130532511339/original/665fce71-5565-4c8f-b32c-852bcbadcdd7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-785133130532511339/original/665fce71-5565-4c8f-b32c-852bcbadcdd7.jpeg?im_w=720,19:21.0
https://www.airbnb.com/rooms/45357385?source_impression_id=p3_1681451028_Teai6Qe5e0F3ds6C,★Play Inn★ Sunday Market ~ Gaya Street,"Kota Kinabalu, Sabah, Malaysia",,,,,$25 per night,4.82,93,"Wifi
Free parking on premises
TV
Air conditioning
Patio or balcony
Backyard
Hair dryer
Gym
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Play Inn,,"中文 (简体), English, Melayu",87%,within an hour,https://a0.muscache.com/im/pictures/c8fed0fd-a99a-473b-8fa4-e2692e187606.jpg?im_w=720,https://a0.muscache.com/im/pictures/c8fed0fd-a99a-473b-8fa4-e2692e187606.jpg?im_w=720,https://a0.muscache.com/im/pictures/c8fed0fd-a99a-473b-8fa4-e2692e187606.jpg?im_w=720,43:55.4
https://www.airbnb.com/rooms/31965019?source_impression_id=p3_1681451029_UKafD6iQV5URyriA,SA#10 -2 BR Suite @ Sutera Avenue (Opposite Imago),"Kota Kinabalu, Sabah, Malaysia",,,,,$30 per night,4.56,57,"Kitchen
Wifi
Free parking on premises
Pool
TV with standard cable
Elevator
Air conditioning
Hair dryer
Refrigerator
Microwave","Bedroom 1
1 queen bed, 1 single bed
Bedroom 2
1 single bed",Keen,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/8e6f9ace-34c5-44b9-9c8f-931d79f7fc1b.jpg?im_w=720,https://a0.muscache.com/im/pictures/8e6f9ace-34c5-44b9-9c8f-931d79f7fc1b.jpg?im_w=720,https://a0.muscache.com/im/pictures/8e6f9ace-34c5-44b9-9c8f-931d79f7fc1b.jpg?im_w=720,43:56.5
